,Rbin,mean,v,npt
5498,160900,-1644.0815217391305,1.35,23.0
5499,158300,142.44596354166666,1.35,24.0
5500,158600,-130.83165322580646,1.35,31.0
5501,160500,-1350.6306818181818,1.35,22.0
5502,157800,-151.90959821428572,1.35,28.0
5503,159800,-443.4270833333333,1.35,27.0
5504,159600,-749.4756944444445,1.35,27.0
5505,159100,-400.10991379310343,1.35,29.0
5506,160800,-1525.81640625,1.35,12.0
5507,157900,482.62158203125,1.35,32.0
5508,161500,-725.2239583333334,1.35,21.0
5509,160300,-776.5801411290323,1.35,31.0
5510,162100,-1753.9120065789473,1.35,19.0
5511,157100,-174.19161184210526,1.35,38.0
5512,160100,-188.92361111111111,1.35,27.0
5513,163000,-871.734375,1.35,9.0
5514,158100,-435.60828488372096,1.35,43.0
5515,159400,-905.1109375,1.35,30.0
5516,160000,-894.234375,1.35,23.0
5517,160400,-1078.3717447916667,1.35,24.0
5518,159700,-1262.5340401785713,1.35,28.0
5519,160600,-1096.5230654761904,1.35,21.0
5520,109900,5503.83203125,1.35,4.0
5521,112500,1733.5703125,1.35,4.0
5522,112200,6850.0078125,1.35,1.0
5523,119000,-323.4010416666667,1.35,3.0
5524,117900,2528.7161458333335,1.35,3.0
5525,119700,2267.90234375,1.35,6.0
5526,128900,958.2103794642857,1.35,14.0
5527,130000,1104.55078125,1.35,12.0
5528,128500,1379.5931490384614,1.35,13.0
5529,130600,905.44765625,1.35,10.0
5530,136500,31.41015625,1.35,20.0
5531,148100,570.7125459558823,1.35,68.0
5532,149600,432.85409330985914,1.35,71.0
5533,151000,595.1855996621622,1.35,74.0
5534,151600,-128.99160447761193,1.35,67.0
5535,152800,-52.03781702898551,1.35,69.0
5536,152000,763.9285714285714,1.35,63.0
5537,157500,-351.84338662790697,1.35,43.0
5538,104100,6938.8203125,1.35,1.0
5539,111000,2651.4328125,1.35,5.0
5540,116600,2697.4453125,1.35,7.0
5541,120300,1136.5234375,1.35,2.0
5542,121700,1145.8504464285713,1.35,7.0
5543,122900,772.4877232142857,1.35,7.0
5544,124400,1243.8118489583333,1.35,12.0
5545,126000,749.9879261363636,1.35,11.0
5546,124300,1647.03359375,1.35,10.0
5547,129900,849.8526041666667,1.35,15.0
5548,131500,454.66302083333335,1.35,15.0
5549,140500,367.80245535714283,1.35,28.0
5550,140000,229.92780172413794,1.35,29.0
5551,113100,2022.9322916666667,1.35,3.0
5552,115900,3562.2057291666665,1.35,3.0
5553,125500,1792.998046875,1.35,4.0
5554,125600,1095.4133522727273,1.35,11.0
5555,127500,1092.068576388889,1.35,9.0
5556,133000,369.38461538461536,1.35,13.0
5557,130900,592.4886363636364,1.35,11.0
5558,129600,2665.778125,1.35,5.0
5559,148700,-141.16741071428572,1.35,63.0
5560,105600,5920.91796875,1.35,2.0
5561,112400,2209.6171875,1.35,2.0
5562,117400,532.3390625,1.35,5.0
5563,117300,2534.4658203125,1.35,8.0
5564,121800,1639.068080357143,1.35,7.0
5565,121000,1967.1625,1.35,5.0
5566,121300,2216.2765625,1.35,5.0
5567,111800,3499.09765625,1.35,2.0
5568,118700,2486.91875,1.35,5.0
5569,125000,1604.515625,1.35,13.0
5570,129500,-286.50071022727275,1.35,11.0
5571,131400,1015.9525669642857,1.35,14.0
5572,103100,2156.234375,1.35,1.0
5573,105200,4142.283854166667,1.35,3.0
5574,108800,2065.796875,1.35,1.0
5575,110900,5219.494791666667,1.35,3.0
5576,120700,509.33816964285717,1.35,7.0
5577,119400,654.11328125,1.35,4.0
5578,121900,760.0546875,1.35,4.0
5579,123800,2177.5263671875,1.35,8.0
5580,127800,321.0203125,1.35,5.0
5581,107000,3750.390625,1.35,1.0
5582,122600,2010.5416666666667,1.35,3.0
5583,129100,-31.07265625,1.35,10.0
5584,127300,577.29296875,1.35,10.0
5585,107300,4677.6328125,1.35,1.0
5586,111900,5287.5078125,1.35,2.0
5587,155600,-133.96845518867926,1.35,53.0
5588,114600,4886.89453125,1.35,2.0
5589,118800,2951.990234375,1.35,4.0
5590,121500,1993.625,1.35,6.0
5591,157600,-291.90254934210526,1.35,38.0
5592,159900,-1490.662109375,1.35,32.0
5593,158800,170.76145833333334,1.35,30.0
5594,158400,-358.7443181818182,1.35,33.0
5595,159500,265.0853794642857,1.35,28.0
5596,161400,-252.965625,1.35,20.0
5597,161000,-604.8744212962963,1.35,27.0
5598,158500,-345.2357536764706,1.35,34.0
5599,104800,7546.6796875,1.35,1.0
5600,113400,1191.7994791666667,1.35,3.0
5601,118000,2373.162109375,1.35,4.0
5602,116800,2316.7171875,1.35,5.0
5603,122700,1307.6421875,1.35,5.0
5604,126700,2123.623046875,1.35,4.0
5605,131700,1214.306640625,1.35,8.0
5606,107400,5228.5625,1.35,2.0
5607,114000,3148.19921875,1.35,2.0
5608,117600,1720.6640625,1.35,6.0
5609,108600,4882.8046875,1.35,1.0
5610,117700,3761.9765625,1.35,2.0
5611,120400,80.60677083333333,1.35,6.0
5612,126300,600.603125,1.35,5.0
5613,158200,-552.6384447674419,1.35,43.0
5614,161100,-2094.403125,1.35,30.0
5615,103800,3594.0546875,1.35,1.0
5616,115100,3242.71484375,1.35,2.0
5617,114900,1544.4453125,1.35,1.0
5618,116400,1164.546875,1.35,1.0
5619,124000,438.53125,1.35,4.0
5620,129800,1305.5546875,1.35,14.0
5621,108500,5040.67578125,1.35,2.0
5622,113200,2404.05859375,1.35,2.0
5623,120000,1174.05078125,1.35,4.0
5624,122000,2165.0401785714284,1.35,7.0
5625,126800,2220.4192708333335,1.35,6.0
5626,106000,4445.72265625,1.35,2.0
5627,109500,6213.87109375,1.35,2.0
5628,116300,1096.244140625,1.35,4.0
5629,117000,2214.375,1.35,1.0
5630,101400,4312.2109375,1.35,1.0
5631,105700,5018.8125,1.35,2.0
5632,113600,1241.015625,1.35,1.0
5633,120200,-266.1458333333333,1.35,3.0
5634,119800,2737.7955729166665,1.35,6.0
5635,110100,802.01953125,1.35,2.0
5636,110800,4421.89453125,1.35,2.0
5637,115300,2483.0026041666665,1.35,3.0
5638,119900,1009.046875,1.35,4.0
5639,106900,6392.21875,1.35,1.0
5640,113300,3960.890625,1.35,1.0
5641,118200,654.55078125,1.35,2.0
5642,116900,1336.95703125,1.35,2.0
5643,100200,7828.8046875,1.35,2.0
5644,105800,3156.5546875,1.35,1.0
5645,108900,2434.1796875,1.35,1.0
5646,111400,1699.58203125,1.35,2.0
5647,112000,4551.42578125,1.35,2.0
5648,123600,3282.8046875,1.35,4.0
5649,116000,1247.48046875,1.35,2.0
5650,159200,-835.4425551470588,1.35,34.0
5651,126600,2020.6692708333333,1.35,3.0
5652,161900,-1007.6080729166666,1.35,12.0
5653,162300,-1791.7252604166667,1.35,12.0
5654,161800,-496.6806640625,1.35,16.0
5655,159000,-709.968005952381,1.35,21.0
5656,160700,221.51666666666668,1.35,30.0
5657,162500,-2419.8016826923076,1.35,13.0
5658,164900,-1014.353125,1.35,10.0
5659,161600,-941.5071614583334,1.35,24.0
5660,163900,-2435.03125,1.35,11.0
5661,161300,-1483.5333806818182,1.35,22.0
5662,162800,-1396.6899038461538,1.35,13.0
5663,162700,-1304.6380208333333,1.35,12.0
5664,164200,-1064.2984375,1.35,10.0
5665,162000,-2593.625,1.35,10.0
5666,162400,516.9666193181819,1.35,22.0
5667,163700,-580.4596354166666,1.35,12.0
5668,161700,-1799.8650568181818,1.35,11.0
5669,163300,-727.9747596153846,1.35,13.0
5670,163200,-1932.28125,1.35,20.0
5671,165700,-2479.18359375,1.35,4.0
5672,164000,-1775.3697916666667,1.35,15.0
5673,109800,5717.484375,1.35,1.0
5674,115500,4632.723958333333,1.35,3.0
5675,124700,2338.140625,1.35,4.0
5676,107200,5511.1953125,1.35,2.0
5677,112900,4838.2890625,1.35,1.0
5678,117500,3346.78125,1.35,1.0
5679,110200,9412.5,1.35,1.0
5680,101000,3380.59375,1.35,1.0
5681,115400,3032.5052083333335,1.35,3.0
5682,116100,2759.8385416666665,1.35,3.0
5683,118100,1450.7578125,1.35,1.0
5684,107900,8666.0390625,1.35,1.0
5685,118600,2723.0625,1.35,3.0
5686,162900,1069.5171875,1.35,10.0
5687,163500,-359.6574519230769,1.35,13.0
5688,162200,-2054.7825520833335,1.35,12.0
5689,110000,7803.8125,1.35,2.0
5690,112100,2092.375,1.35,1.0
5691,114200,3963.3515625,1.35,2.0
5692,163400,-1516.1830357142858,1.35,7.0
5693,163600,-2550.203125,1.35,8.0
5694,164700,-3313.5625,1.35,4.0
5695,164600,-2379.046875,1.35,5.0
5696,164500,-2378.70625,1.35,5.0
5697,166600,-886.453125,1.35,3.0
5698,163100,-744.003125,1.35,10.0
5699,165500,-2202.1116071428573,1.35,7.0
5700,163800,-1308.9296875,1.35,10.0
5701,106200,3408.41796875,1.35,2.0
5702,109300,3449.15625,1.35,1.0
5703,112800,1165.45703125,1.35,2.0
5704,111600,3948.48046875,1.35,2.0
5705,112700,6371.0,1.35,2.0
5706,122300,-731.5625,1.35,3.0
5707,122500,1731.921875,1.35,3.0
5708,162600,-1554.265625,1.35,11.0
5709,103200,4577.1796875,1.35,1.0
5710,107800,2370.46875,1.35,1.0
5711,119500,1807.46875,1.35,2.0
5712,104600,8763.578125,1.35,1.0
5713,113700,3875.5625,1.35,2.0
5714,108100,5788.32421875,1.35,2.0
5715,165000,-1785.025,1.35,5.0
5716,164300,114.33984375,1.35,4.0
5717,164100,-1878.3046875,1.35,12.0
5718,166100,-1625.671875,1.35,5.0
5719,164400,-2468.2053571428573,1.35,7.0
5720,165300,-2345.78515625,1.35,8.0
5721,164800,-1651.06875,1.35,10.0
5722,165600,-1205.721875,1.35,5.0
5723,168400,-2256.5,1.35,2.0
5724,166700,-1474.4453125,1.35,4.0
5725,165900,-2146.30078125,1.35,4.0
5726,165100,1571.8861607142858,1.35,7.0
5727,166200,-3870.8229166666665,1.35,3.0
5728,165200,-4256.859375,1.35,1.0
5729,168100,-825.1979166666666,1.35,3.0
5730,165800,-1389.109375,1.35,4.0
5731,166900,-1966.8828125,1.35,2.0
5732,166000,-2212.0,1.35,4.0
5733,109600,7715.7421875,1.35,1.0
5734,165400,-1063.9125,1.35,5.0
5735,166500,-1089.703125,1.35,5.0
5736,167000,-927.2299107142857,1.35,7.0
5737,166300,-4009.453125,1.35,3.0
5738,167100,-2027.209375,1.35,5.0
5739,168700,-2418.9140625,1.35,2.0
5740,111100,4326.7421875,1.35,1.0
5741,166800,-3322.71875,1.35,3.0
5742,168300,-325.7421875,1.35,4.0
5743,169100,476.625,1.35,2.0
5744,170000,-891.6015625,1.35,2.0
5745,168000,-613.8125,1.35,3.0
5746,170800,-2153.421875,1.35,1.0
5747,168600,-1668.9375,1.35,1.0
5748,167800,-205.3828125,1.35,2.0
5749,169300,231.125,1.35,1.0
5750,169500,-1887.6692708333333,1.35,6.0
5751,167200,-1436.5546875,1.35,2.0
5752,168500,-978.1328125,1.35,2.0
5753,169700,-904.9739583333334,1.35,3.0
5754,167600,509.78125,1.35,1.0
5755,168200,-1696.328125,1.35,1.0
5756,170200,-1866.484375,1.35,1.0
5757,167300,-1183.609375,1.35,1.0
5758,171100,-1524.59375,1.35,1.0
5759,169600,-2223.625,1.35,1.0
5760,167400,-1022.390625,1.35,2.0
5761,167700,957.2916666666666,1.35,3.0
5762,170300,-1893.390625,1.35,1.0
5763,167500,-121.6796875,1.35,2.0
5764,170500,-3559.109375,1.35,1.0
5765,99100,4598.7421875,1.40,1.0
5766,103700,5787.5,1.40,1.0
5767,109500,2199.1796875,1.40,2.0
5768,113900,3366.82421875,1.40,4.0
5769,114700,4637.216145833333,1.40,3.0
5770,116700,3266.42578125,1.40,2.0
5771,118100,2175.1796875,1.40,3.0
5772,118200,5725.921875,1.40,3.0
5773,119300,2654.0359375,1.40,5.0
5774,117800,4482.03125,1.40,1.0
5775,122300,323.4635416666667,1.40,3.0
5776,121200,2769.315625,1.40,5.0
5777,121800,2862.6475694444443,1.40,9.0
5778,123200,917.6302083333334,1.40,6.0
5779,123800,1294.7592329545455,1.40,11.0
5780,124700,2533.59765625,1.40,4.0
5781,125800,2071.15625,1.40,4.0
5782,127900,1024.849330357143,1.40,7.0
5783,127800,864.84375,1.40,8.0
5784,126100,2718.5963541666665,1.40,6.0
5785,127400,1063.388392857143,1.40,7.0
5786,128100,2258.8681640625,1.40,8.0
5787,127600,1919.87109375,1.40,6.0
5788,128600,1808.0092329545455,1.40,11.0
5789,131900,1124.896484375,1.40,8.0
5790,129700,-736.29296875,1.40,2.0
5791,127300,594.3541666666666,1.40,6.0
5792,129400,3152.3001302083335,1.40,12.0
5793,132100,992.45703125,1.40,16.0
5794,131800,615.1494791666667,1.40,15.0
5795,132000,1971.0657552083333,1.40,12.0
5796,130400,2074.543402777778,1.40,9.0
5797,132300,542.9322916666666,1.40,6.0
5798,133600,140.6328125,1.40,11.0
5799,132500,940.0911458333334,1.40,6.0
5800,136700,-27.772727272727273,1.40,11.0
5801,132200,1164.2769886363637,1.40,11.0
5802,134100,553.6284722222222,1.40,9.0
5803,133100,1505.9253472222222,1.40,9.0
5804,135300,332.30859375,1.40,12.0
5805,133400,1937.568359375,1.40,12.0
5806,136200,1092.2235576923076,1.40,13.0
5807,133900,389.13920454545456,1.40,11.0
5808,136500,110.1514423076923,1.40,13.0
5809,136400,498.60085227272725,1.40,11.0
5810,135200,1598.907986111111,1.40,9.0
5811,137700,1048.2113486842106,1.40,19.0
5812,135800,396.615625,1.40,15.0
5813,134700,778.7080592105264,1.40,19.0
5814,137400,856.209375,1.40,10.0
5815,138500,701.53125,1.40,16.0
5816,137600,956.6416015625,1.40,16.0
5817,137800,523.9939903846154,1.40,13.0
5818,135900,-397.08046875,1.40,10.0
5819,136600,1171.095486111111,1.40,9.0
5820,138200,654.9776785714286,1.40,14.0
5821,137500,620.6983173076923,1.40,13.0
5822,139100,1189.1694078947369,1.40,19.0
5823,136800,970.059375,1.40,10.0
5824,139500,867.2542613636364,1.40,22.0
5825,139600,111.9921875,1.40,16.0
5826,137000,1205.2421875,1.40,12.0
5827,140300,769.7482638888889,1.40,18.0
5828,140000,1231.7578125,1.40,22.0
5829,141000,326.37002840909093,1.40,22.0
5830,139000,1309.140625,1.40,23.0
5831,142200,630.859375,1.40,30.0
5832,142400,1171.6966911764705,1.40,17.0
5833,139800,368.068359375,1.40,16.0
5834,140600,1244.2838541666667,1.40,18.0
5835,143100,180.44078947368422,1.40,19.0
5836,147600,1681.9663825757575,1.40,33.0
5837,143300,135.61383928571428,1.40,28.0
5838,142900,876.4381793478261,1.40,23.0
5839,142300,650.135775862069,1.40,29.0
5840,139200,663.3209134615385,1.40,26.0
5841,141200,1043.12125,1.40,25.0
5842,143500,735.265,1.40,25.0
5843,140400,362.7864583333333,1.40,15.0
5844,140500,238.69,1.40,25.0
5845,138100,1118.2274305555557,1.40,18.0
5846,144100,480.39955357142856,1.40,28.0
5847,140900,494.14877717391306,1.40,23.0
5848,141900,-204.6985294117647,1.40,34.0
5849,144800,-62.18318965517241,1.40,29.0
5850,143800,829.0760416666667,1.40,30.0
5851,141500,638.0411184210526,1.40,19.0
5852,141300,1031.3419471153845,1.40,26.0
5853,140800,88.13958333333333,1.40,15.0
5854,141700,1029.030048076923,1.40,26.0
5855,146200,572.0996767241379,1.40,29.0
5856,145100,77.24864130434783,1.40,23.0
5857,144400,859.145,1.40,25.0
5858,149600,481.7595274390244,1.40,41.0
5859,144300,-473.419375,1.40,25.0
5860,146700,1313.6990927419354,1.40,31.0
5861,145300,37.984375,1.40,39.0
5862,141100,492.298828125,1.40,24.0
5863,144600,552.8333333333334,1.40,27.0
5864,145800,94.28245192307692,1.40,26.0
5865,145900,-214.69715073529412,1.40,34.0
5866,146400,-56.91339285714286,1.40,35.0
5867,145500,515.8822916666667,1.40,30.0
5868,146000,972.1276939655172,1.40,29.0
5869,146900,520.6838541666667,1.40,30.0
5870,143000,981.529356060606,1.40,33.0
5871,145400,828.42625,1.40,25.0
5872,147300,687.893581081081,1.40,37.0
5873,148300,311.79829545454544,1.40,33.0
5874,144700,1013.0392857142857,1.40,35.0
5875,148800,375.000625,1.40,50.0
5876,146800,539.9741586538462,1.40,26.0
5877,148000,457.45399305555554,1.40,36.0
5878,149200,85.78980654761905,1.40,42.0
5879,146100,554.99609375,1.40,28.0
5880,146500,484.88671875,1.40,40.0
5881,147100,-47.905776515151516,1.40,33.0
5882,148900,745.6636904761905,1.40,42.0
5883,148600,374.4767628205128,1.40,39.0
5884,150300,617.3569711538462,1.40,39.0
5885,146300,990.015625,1.40,34.0
5886,149400,365.30078125,1.40,40.0
5887,151500,80.78567708333334,1.40,60.0
5888,147700,816.532196969697,1.40,33.0
5889,151000,10.85546875,1.40,44.0
5890,143200,482.75050403225805,1.40,31.0
5891,145000,161.20989583333332,1.40,30.0
5892,147800,1239.376953125,1.40,32.0
5893,143700,311.98295454545456,1.40,22.0
5894,144500,373.79963235294116,1.40,17.0
5895,148400,8.25927734375,1.40,32.0
5896,148500,-115.59087171052632,1.40,38.0
5897,101500,9429.859375,1.40,1.0
5898,110900,5683.010416666667,1.40,3.0
5899,112400,4296.57421875,1.40,2.0
5900,116500,2257.3140625,1.40,5.0
5901,118500,1275.70703125,1.40,2.0
5902,116400,2723.859375,1.40,1.0
5903,119200,2228.5703125,1.40,4.0
5904,120800,3076.3962053571427,1.40,7.0
5905,120500,2730.546875,1.40,4.0
5906,125000,1569.625,1.40,3.0
5907,124200,1899.7486979166667,1.40,6.0
5908,124800,2209.7484375,1.40,5.0
5909,127000,114.053125,1.40,5.0
5910,125900,3958.724609375,1.40,4.0
5911,127100,1608.427734375,1.40,4.0
5912,126900,2596.5625,1.40,2.0
5913,130300,-1227.685546875,1.40,4.0
5914,128800,1392.7041015625,1.40,8.0
5915,131300,2149.2477678571427,1.40,7.0
5916,132700,2523.015625,1.40,12.0
5917,132400,1117.5916193181818,1.40,11.0
5918,130800,1635.5084635416667,1.40,12.0
5919,135000,673.5120192307693,1.40,13.0
5920,132800,798.0404829545455,1.40,11.0
5921,134500,699.1884191176471,1.40,17.0
5922,134000,1085.74609375,1.40,8.0
5923,135100,1205.451171875,1.40,16.0
5924,140200,341.85243055555554,1.40,27.0
5925,137900,464.6875,1.40,10.0
5926,136900,660.328125,1.40,15.0
5927,135700,270.94140625,1.40,12.0
5928,135600,1141.7823660714287,1.40,14.0
5929,138900,12.462740384615385,1.40,13.0
5930,137100,1399.4895833333333,1.40,12.0
5931,139900,811.0809659090909,1.40,22.0
5932,138400,921.2109375,1.40,18.0
5933,138700,1893.9191176470588,1.40,17.0
5934,140700,470.6458333333333,1.40,21.0
5935,139300,734.9332932692307,1.40,26.0
5936,139700,865.2563920454545,1.40,22.0
5937,140100,390.04129464285717,1.40,14.0
5938,144000,764.54,1.40,25.0
5939,142500,729.83875,1.40,25.0
5940,143400,-6.754340277777778,1.40,36.0
5941,142700,368.21044921875,1.40,32.0
5942,142100,363.0582386363636,1.40,22.0
5943,141400,638.74375,1.40,20.0
5944,142800,433.296875,1.40,21.0
5945,142600,1228.3569711538462,1.40,26.0
5946,147000,727.1240234375,1.40,32.0
5947,145700,-222.68803879310346,1.40,29.0
5948,143600,654.9180871212121,1.40,33.0
5949,146600,941.9284274193549,1.40,31.0
5950,150400,97.27455357142857,1.40,35.0
5951,147500,964.1744087837837,1.40,37.0
5952,147200,-39.7216796875,1.40,32.0
5953,147900,1042.5821220930231,1.40,43.0
5954,147400,365.2361607142857,1.40,35.0
5955,149000,76.06673177083333,1.40,48.0
5956,149500,1235.768581081081,1.40,37.0
5957,149100,640.2115091463414,1.40,41.0
5958,149800,715.3959216101695,1.40,59.0
5959,149700,257.6138392857143,1.40,49.0
5960,150100,577.3466981132076,1.40,53.0
5961,154400,519.8707627118644,1.40,59.0
5962,151300,620.034213362069,1.40,58.0
5963,151400,887.515964673913,1.40,46.0
5964,153100,246.74157072368422,1.40,76.0
5965,151100,610.4203431372549,1.40,51.0
5966,152400,244.24641393442624,1.40,61.0
5967,154200,894.6842996987951,1.40,83.0
5968,153200,232.65494791666666,1.40,60.0
5969,150500,564.2174258474577,1.40,59.0
5970,151200,471.97866586538464,1.40,52.0
5971,151900,142.98382675438597,1.40,57.0
5972,152900,816.3217474489796,1.40,49.0
5973,152200,932.1964651639345,1.40,61.0
5974,153900,67.14622201492537,1.40,67.0
5975,155900,83.06366604477611,1.40,67.0
5976,150000,1069.2154947916667,1.40,48.0
5977,153600,144.79759615384614,1.40,65.0
5978,153500,613.5699626865671,1.40,67.0
5979,150900,649.575,1.40,45.0
5980,158200,330.37645833333335,1.40,75.0
5981,153300,45.017161885245905,1.40,61.0
5982,154700,-98.8193493150685,1.40,73.0
5983,152100,305.70036764705884,1.40,51.0
5984,156300,392.4222972972973,1.40,74.0
5985,155000,219.38566468253967,1.40,63.0
5986,156400,332.85096153846155,1.40,78.0
5987,158000,-169.1806640625,1.40,64.0
5988,156500,-581.6991003787879,1.40,66.0
5989,158400,-138.37417763157896,1.40,57.0
5990,155700,101.60264423076923,1.40,65.0
5991,156900,329.8318965517241,1.40,87.0
5992,155500,667.5,1.40,65.0
5993,152300,405.615625,1.40,60.0
5994,152700,1055.1833545918366,1.40,49.0
5995,153700,-91.23936170212765,1.40,47.0
5996,154500,59.1875,1.40,77.0
5997,155300,310.7576844262295,1.40,61.0
5998,107000,6310.078125,1.40,1.0
5999,113300,11991.296875,1.40,1.0
6000,125300,637.875,1.40,4.0
6001,119700,3645.6432291666665,1.40,6.0
6002,120700,1116.28125,1.40,1.0
6003,122800,1872.5859375,1.40,1.0
6004,126500,1844.0591517857142,1.40,7.0
6005,126300,1207.2667410714287,1.40,7.0
6006,126000,1583.1666666666667,1.40,9.0
6007,129800,1086.349609375,1.40,8.0
6008,133000,-31.640625,1.40,6.0
6009,131200,2481.8734375,1.40,5.0
6010,136300,1618.8697916666667,1.40,18.0
6011,134600,1553.225,1.40,10.0
6012,134900,1019.7043269230769,1.40,13.0
6013,136000,590.9701704545455,1.40,11.0
6014,138300,173.3015625,1.40,20.0
6015,137200,587.1494140625,1.40,16.0
6016,139400,-92.71691176470588,1.40,17.0
6017,141800,533.7777777777778,1.40,18.0
6018,144200,582.8318965517242,1.40,29.0
6019,143900,638.1586174242424,1.40,33.0
6020,149900,-133.12928921568627,1.40,51.0
6021,152800,617.3128004807693,1.40,52.0
6022,148700,542.8482142857143,1.40,42.0
6023,151600,660.1236293859649,1.40,57.0
6024,150200,861.6786556603773,1.40,53.0
6025,151800,660.063829787234,1.40,47.0
6026,152500,531.8507965686274,1.40,51.0
6027,150600,342.69870923913044,1.40,46.0
6028,148200,558.3302364864865,1.40,37.0
6029,149300,761.6194444444444,1.40,45.0
6030,153000,391.68037280701753,1.40,57.0
6031,150800,627.86376953125,1.40,32.0
6032,152000,1122.5417613636364,1.40,55.0
6033,151700,403.56640625,1.40,48.0
6034,155600,169.53391768292684,1.40,82.0
6035,153800,275.5771004098361,1.40,61.0
6036,156100,364.5924657534247,1.40,73.0
6037,157700,162.53336148648648,1.40,74.0
6038,154600,466.55159198113205,1.40,53.0
6039,158900,-137.54967948717947,1.40,78.0
6040,159100,-101.26418585526316,1.40,76.0
6041,159900,353.396412037037,1.40,54.0
6042,158100,-139.9454495614035,1.40,57.0
6043,157600,329.50230532786884,1.40,61.0
6044,157800,-541.4700520833334,1.40,60.0
6045,157500,341.9443359375,1.40,64.0
6046,158500,144.6123511904762,1.40,84.0
6047,157400,791.2712602459017,1.40,61.0
6048,159000,-20.832157258064516,1.40,62.0
6049,156600,573.9733333333334,1.40,75.0
6050,160500,150.7178171641791,1.40,67.0
6051,158700,270.34995719178085,1.40,73.0
6052,156700,328.59598214285717,1.40,56.0
6053,157100,540.4308035714286,1.40,91.0
6054,156000,-273.30922379032256,1.40,62.0
6055,152600,395.687881097561,1.40,41.0
6056,162000,-352.4123774509804,1.40,51.0
6057,160200,132.14370265151516,1.40,66.0
6058,159700,246.60914522058823,1.40,68.0
6059,160700,-310.8475378787879,1.40,66.0
6060,157200,-276.8451344936709,1.40,79.0
6061,158600,-808.7429577464789,1.40,71.0
6062,159200,137.37604166666668,1.40,75.0
6063,162600,-543.5350609756098,1.40,41.0
6064,164600,-917.4367897727273,1.40,44.0
6065,159300,957.315625,1.40,60.0
6066,155200,192.00260416666666,1.40,60.0
6067,108600,10638.9453125,1.40,1.0
6068,119000,336.7734375,1.40,1.0
6069,122900,-305.28515625,1.40,2.0
6070,122600,2614.1223958333335,1.40,3.0
6071,131400,47.33482142857143,1.40,7.0
6072,128000,2053.3359375,1.40,4.0
6073,129600,1604.6315104166667,1.40,6.0
6074,135500,7.753125,1.40,10.0
6075,136100,942.2482638888889,1.40,9.0
6076,138600,-154.54927884615384,1.40,13.0
6077,142000,767.79125,1.40,25.0
6078,150700,-460.4973404255319,1.40,47.0
6079,148100,452.88125,1.40,35.0
6080,153400,821.4008522727273,1.40,55.0
6081,154100,-258.30261948529414,1.40,68.0
6082,156200,332.840625,1.40,70.0
6083,155100,117.6966911764706,1.40,68.0
6084,160100,-547.4836538461539,1.40,65.0
6085,159600,-42.00151909722222,1.40,72.0
6086,157900,113.43442234848484,1.40,66.0
6087,160800,-1028.2688029661017,1.40,59.0
6088,157300,575.52099609375,1.40,64.0
6089,155400,-113.23694349315069,1.40,73.0
6090,159400,256.78001644736844,1.40,76.0
6091,155800,-431.671875,1.40,71.0
6092,160900,437.99899193548384,1.40,62.0
6093,164100,-695.34814453125,1.40,32.0
6094,154900,193.99314692982455,1.40,57.0
6095,160000,-8.113740808823529,1.40,68.0
6096,161300,361.94858870967744,1.40,62.0
6097,160400,-409.73728813559325,1.40,59.0
6098,161600,-346.5297619047619,1.40,63.0
6099,162200,-165.4266304347826,1.40,46.0
6100,161400,-497.938720703125,1.40,64.0
6101,160600,200.9574795081967,1.40,61.0
6102,162900,-574.6903409090909,1.40,44.0
6103,161000,-590.5025568181818,1.40,55.0
6104,162400,-507.7728713768116,1.40,69.0
6105,159500,-203.8720238095238,1.40,63.0
6106,156800,212.80131172839506,1.40,81.0
6107,160300,109.54296875,1.40,52.0
6108,162700,-238.36136363636365,1.40,55.0
6109,161100,-331.03891509433964,1.40,53.0
6110,159800,17.987998188405797,1.40,69.0
6111,163000,-564.6927083333334,1.40,45.0
6112,118800,1877.76953125,1.40,2.0
6113,123900,2094.0572916666665,1.40,3.0
6114,127500,776.0260416666666,1.40,6.0
6115,125700,1362.1082589285713,1.40,7.0
6116,133500,1642.8793402777778,1.40,9.0
6117,138000,468.7548076923077,1.40,13.0
6118,154300,374.02207341269843,1.40,63.0
6119,158300,63.72509765625,1.40,64.0
6120,157000,268.59972426470586,1.40,68.0
6121,161800,-324.6425,1.40,50.0
6122,162500,-20.154131355932204,1.40,59.0
6123,161500,-482.1640625,1.40,64.0
6124,163900,-694.4790482954545,1.40,44.0
6125,162300,-324.47161989795916,1.40,49.0
6126,161200,54.696461397058826,1.40,68.0
6127,167000,-564.63125,1.40,30.0
6128,161900,-575.2310267857143,1.40,56.0
6129,164200,-396.61842105263156,1.40,38.0
6130,163200,-809.0356570512821,1.40,39.0
6131,163700,-138.1296875,1.40,40.0
6132,164800,-1043.110331632653,1.40,49.0
6133,163400,-438.630078125,1.40,40.0
6134,167400,-117.7975543478261,1.40,23.0
6135,161700,-370.73966346153844,1.40,65.0
6136,164700,-655.1300223214286,1.40,28.0
6137,163100,48.95016163793103,1.40,58.0
6138,168100,-1691.475,1.40,20.0
6139,163600,-1262.188590116279,1.40,43.0
6140,165800,-1260.8074448529412,1.40,34.0
6141,164900,-168.8497596153846,1.40,39.0
6142,165900,-778.1169763513514,1.40,37.0
6143,164000,-702.4191964285715,1.40,35.0
6144,168300,-1523.3525390625,1.40,16.0
